,Sentence,Score
"working on a bank holiday, but i don`t mind - it`s all good fun man waking up sucks when u have to go to work like 30 min later  good.",1.4917835671342685,1.4917835671342685
"good luck ftsk and mercy mercedes were amazing tonight.. as always omg i would sooooo make dis show number one n da ratings trying to learn for my oral exam, but i`m too distracted  // your face is stupid.   ",1.4961122244488978,1.4961122244488978
had a nice time with juno  http://plurk.com/p/sv71z on the way to malaysia...no internet access to twit will miss nostalgia ...,1.4963527054108219,1.4963527054108219
"it was a biligual sweatshop lol i talk 2 him once in a while but not as much, he got an r6   not really, all in all, if im not mistaken, mga less than 1k each lng ang gastos namen...  ",1.4985170340681364,1.4985170340681364
"waiting for sleeping pills to kick in... gonna be so tired at work tomorrow  lol she is okay, its just he songs are so catchy they get stuck in my head make your own google search page with your name   http://tinyurl.com/c4237j aarrgghh - fu*k.....",1.4989178356713424,1.4989178356713424
"last night sucked... too many bad dreams about spiders and rogue octupi excited about having an empty apartment to ourselves for a little while  oh wait your in greece, i`m in the u.s of course you think differently i feel sick.",1.4989178356713426,1.4989178356713426
im pretty sure i miss watching 'yo gabba gabba' with my niece i`m feeling so frustrated...i just can`t get things to work!!  ,1.5018036072144287,1.5018036072144287
"woken up finally after a long night out, tea, toast and tv coming up... up at 6am on sunday... going to meet my mom for breakfast at the beach!  ",1.5020440881763526,1.5020440881763526
lol i`m in need of some good bands too  why go winchester when my sister doesnt go there any more!   ,1.5020440881763526,1.5020440881763526
haha check out our site its got some good ones too   i just want to wish your mom a happy mothers day!  ,1.506052104208417,1.506052104208417
kickin bak......need 2 do my hw.....i miss u babe  lolz off to finish the book 'nudge' then going to write some need some coffee... getting serious withdrawal symptoms so tired from school and work.,1.5070941883767537,1.5070941883767537
"i didn`t witness my magic lose   hey thats good, my daughter`s still asleep and son is drawing, better feed him v soon  u dont even need to go to the options, the button is right there (on top right corner)",1.508697394789579,1.508697394789579
http://tinyurl.com/crm4c2  i am jealous...ur koi fish are getting ur attention & i`m not.....lmao   i`m kidding!!,1.5112625250501002,1.5112625250501002
"well, i`m here, good morning/brunch-ish i took my exam, think i did good boooo on life decisions....bottle of wine be my lucky eight ball tonight  it`s a dreary monday morning",1.5119839679358718,1.5119839679358718
still working on music grades...outside on the deck...sun is behind a big gray cloud good morning twits!  ,1.5166332665330662,1.5166332665330662
now im cold bbbbrrrrrrrrr off to my lil sisters  graduation...they grow up so quick new phone isn`t syncing with my computer...,1.5221643286573148,1.5221643286573148
not much time to play there   quick and dirty gonna go outside with my daddy... gonna take a ride with his new triumph!  ,1.522244488977956,1.522244488977956
ya i can never watch any of them :l is sad coz hyd theka`s dont have beer last day off... back to work tomorrow  ,1.5250501002004007,1.5250501002004007
stacey  that`s because of all the stuff that was stolen while you were gone... mmm much better day...,1.5273747494989982,1.5273747494989982
"my back hurts and i`m meant to be going out tonight, poor the rik ~ happy star wars day.every one ~  ...may the fourth be with you!",1.527615230460922,1.527615230460922
i wanna live there my brother left me for the day now i am here by myself planning for mothers day special for my beloved mother  3000 then ya up with me my friend ...,1.5277755511022044,1.5277755511022044
"hopefully sweet dreams await me '...you`ll never have to be alone; i love you, and that`s all i really know...'  ",1.528496993987976,1.528496993987976
now im taken a ****  u understand now why i keep telling u make a twitter app that understand my need happy mother`s day!,1.533547094188377,1.533547094188377
"im talking about twitter some more lmfaoooo i **** love this showwwww will be mia until june 13.. finals good night,  happy mother`s day !!",1.5347494989979962,1.5347494989979962
i don`t think i`m going to get it all done  i really want a shish kebab... going to have to settle for toast ugh.,1.5353106212424854,1.5353106212424854
i`ll miss y`all back... give  my regards... i lost one of my best friends iï¿½m sooo sad,1.5410020040080163,1.5410020040080163
"http://twitpic.com/4jeij - new forest hoping the walk would lose me some pounds happy sunday, beautiful day in london... off to meet chergo for breakfast  **** flypside - when it was good..",1.5414829659318636,1.5414829659318636
"if you`ve jailbroken or went to 3.0 early, prepare to be bricked   thank you and happy mothers day to your mother also snl tonight  omg that`s really good i want to see the photos!",1.5422845691382765,1.5422845691382765
reminds me that i`m getting old love how dad said he`d be ready to go at like 3:15 and it`s now 4pm and i`m still working.  ,1.543567134268537,1.543567134268537
"hahaha, yes, our discussions always seem to jump around randomly going to second morning of the day... just sleeping for 3-4 hours i feel lazy watching other people work on my roof!  ",1.5455711422845693,1.5455711422845693
"well sunday the weather looks great gone take my bike to visite my mom on her day  someone came in when i was sleeping off my national passtime and turned me human meh, almost didn`t sleep, ain`t finished anything, i`m close to cancel the dokomi being unable to have booze on a friday, indeed the entire weekend, actually hurts love johnny deep looks in public enemies (l) i`ll catch this film when show in",1.5455711422845693,1.5455711422845693
i want to go to ny day started off bad but got better  morning newt...hope you are well!,1.552064128256513,1.552064128256513
"_nickj07 um....nicks voice,smile,eyes,laugh,and hes a great rolemodel happy mother`s day to my mom...that lady is the coolest  i love u ma!",1.5571142284569142,1.5571142284569142
i wish i could go...  aww noooo that doesn`t sound too great happy mother`s day x3 ..mum?,1.5610420841683368,1.5610420841683368
"i hate the writer, director n production done with exams...now focusing on summer school...dayuumm life`s hard  - bless you as well sweetie, and i hope you have a wonderful weekend _",1.5659318637274549,1.5659318637274549
tv on... all this while husband is cooking... life is sweet...  sounds like a nice relaxing afternoon.,1.5678557114228455,1.5678557114228455
i gotta get new ones i need to go to sleep before 4am tonight...  ...,1.5733867735470943,1.5733867735470943
"i thought this was the 29th...tonight urghh, i`m gonna do my project now  don`t wanna waste valuable weekend time i`ve locked up a mac once or twice in my time.",1.580360721442886,1.580360721442886
i`m looking forward to it then shaw guys are over when i want to be sleeping  funny u havent showed me any love yet at all he still doesn`t love me...,1.5838076152304612,1.5838076152304612
"so i can watch it... angry, sad, happy, excited, i hate how my moods change  right now i am immensely sad =\ i wish i could be at work as opposed to being wit the kids cuz it`s the hardest job eva _rahal thing about living is that there are always undeveloped pictures in your future.",1.5892585170340683,1.5892585170340683
"i have revision to do, but gonna go starbucks instead says ...tomorrow is another day...  ",1.589498997995992,1.589498997995992
"i love quesadillas....and wallpaper for that matter tooo baq to sleep i go  no the headach starts , if its not 1 its da other converting the armin only - imagine concert for my iphone... fun fun heading to sam adams brewery...",1.5919839679358716,1.5919839679358716
i don`t mind...as long as i`m superman and there`s good music...all is sweet  or a mexican wrestler.,1.592865731462926,1.592865731462926
hey sorry i just got the tweet about the puppy... and someone already got it i`m making a logo on photoshop & it didn`t work out..  ,1.5981563126252505,1.5981563126252505
i hate them _ann_cole  i thinks thats right lol... please follow me... much appreciated about to go pick up my roomate from the airport....,1.5981563126252507,1.5981563126252507
"lets hope it lasts through the day so much for having a fun day off at the brewer game... at home, sick  you`re still welcome - the door`s wide enough for your zimmer frame stopped at the store to pick up some items and debit card is missing aw! tear!",1.5994388777555113,1.5994388777555113
love might be good im soo bored...im deffo missing my music channels ... lunch is no fun when you have nothing to eat.  ,1.6003206412825652,1.6003206412825652
my power went out as well.. except i`m in nor cal date like a man so you dont get played like a **** #firefly weekend on scifi channel  i`m a happy man   i kinda want to smack that darn skeleton though.,1.6010420841683368,1.6010420841683368
