,text,score,length
6622, cant wait && cant wait to see the 3d concert experience (i live in the uk) the was the trailer at the cinema yesterday.,0.0,120
6612," just wanted to point out that on youtube, you have more subscribers than tom felton. thought that might make you happy.",0.5719,120
16487,"i like how, no matter how much fun i`m having, i need a hug, a bowl of ramen, and a comfy blanket as soon as i get home.",0.7783,120
16476,  apple has done some impressive things for my almost 2 year old macbook. except when i poured coffee into the keyboard.,0.5106,120
13602," that happened to me so often, i hated it. every time i moved to a username that i thought i`d love, i moved soon after.",-0.0717,120
6562," i get motivated by the fact that i know i`ll wake up and be more productive if i go, then if i sleep in, just me though",0.4588,120
10183,trying to fix my internet connection...guess my `prayers` have been answered and i wont have any study distractions  ugh,-0.5859,120
12897,expected a silverlight content on m$ vine site http://www.vine.net/default.aspx ... they realized the reach of flash lol,0.4404,120
14076,  hi jenna. hope all is well   just thinking of you and wishing you the best! lots of love from over here in new york!!!,0.9474,120
24066, yum...wish we could be there today. i have a cold and don`t want to infect others...so we will miss our friday session.,-0.0772,120
1073, hi i have uploaded 5 completely new chinese lessons on www.youtube.com/chineselearn please feel free to watch and enjoy,0.8316,120
26222,my besties. if only  was there.  on twitpic: http://twitpic.com/67hac - my besties. if only  .. http://twitpic.com/67hac,0.0,120
17292,"back then i didn`t know why you were misunderstood. so now i see thru ur eyes, all that u did was love. mama, i love you",0.7906,120
2009, he`ll be 3 in july! i`m just soo stoked!!!!  especially since he sleeps with us lol  he refuses to wear diapers anymore,0.6083,120
9603," good job at the logies this year. hell funny, and you`re right about the baggin the logies tradition... so very aussie!",0.126,120
19797,"yesterday a friend of mine was thrown off his horse as a lorry drove past us, ignoring us signaling for him to slow down",0.128,120
12766,wait...why didn`t i know about this wedding? aren`t i supposed to be in yours and vice versa?  btw i know it`s not yours,0.0,120
9605,definitely need to work out after this business trip- too much free food and alcohol. i`m sure i`ve gained a few pounds.,0.872,120
9500, friends in ent industry have said it was really really good.  hopefully i can convince my wife into a date night  #hhrs,0.896,120
3876," the first thing she said means 'your new album is really good' and the second thing, 'don`****`s broken'. i am persian!",0.54,120
7007," oh yeah, lots of rambly goodness. lol you have mail.  bed? this is early for me. ;) probably why i`m an insomniac, huh?",0.8504,120
19835,  been there and never at a good time   your recourse is small claims or you can get a atty involved. but that is more $,-0.1786,120
17060,"cool music collection, can be used for non-intrusive background music - music from keygens!   http://www.keygenmusic.net",0.3802,120
9481,_hay the twitter happiness score for sw00p is: 418. http://happytweets.com i think i dropped by 1 point since yesterday.,0.5574,120
13816,"happy mothers day to all the mothers, grandmothers, furbaby mommies, etc!  heading out for breakfast with my mom shortly",0.6114,120
26152," awww man that does suck big time  but look at it this way, it gives you something to look forward too, a nice long ride",0.4118,120
23149,waiting for the dang pizza to cook. it`s almost 9 and we still have not eaten wifey fail. did i mention i feel like ****,0.6542,120
23241, garcia bend- learned that lesson last night! i thought i was gonna throw up! got our tix for fashion show at end of mo.,0.0,120
3043,@_newamerykah_ im alllllllllllllllllllllllllllll about that... a **** woke up late... didnt get my breakfast (wakenbake),0.0,120
173,i think iv hurt my tooth  and eilish and cassie are having a drawing competiton to draw cookies and pineapples haha :l .,-0.4767,120
9431,http://www.youtube.com/lillysan i found out this morning i got 800+ subscribers! thx!  check on lillysan awards! **** li,0.7488,120
1193, me neither. but it`s no longer about what we want. it`s about fairness. and fairness is whatever government says it is.,0.418,120
25311, perhaps she will start including #magic in all of her tweets now too. btw... you didn`t write #magic in ur tweet to me.,0.0,120
19637,_daarling haha yah it`s walking distance from my house  mission tiki drive-in haha every summer we go like every weekend,0.8176,120
9777, i couldnt call you because the time on my phone would run out  so if you can give me a shoutout on here i will be happy,0.5719,120
17254,_ good to be back! it`s really late though and i just got back from scaring some people and i`m pleased but really tired,-0.562,120
6893," hi simon, i`m new to this too - but just thought i`d tell you jimmy carr has tweeted that you make the star trek movie.",0.0,120
2115," no! i would like this! yesterday, i talked with alyso stoner xd and benton sent me a private messae and coment me here!",0.7163,120
16854, hi sweetiepie!! it`s friday night and i`m .... missing my sidekick & his slippers.  it`s just not friday night w/o him.,-0.4184,120
9414," there will be no vidoe evidence!  i can`t wait, though. now i just need 2 find a regular partner if i end up loving it!",0.508,120
9413,pirate voice:aaarrrggghhh!!! i 4got my **** wallet at work shermk!!! dammit!!! so close yet so far!!! now im starving!!!,-0.6083,120
23426,thank god  is a sport and doesnt take offence in my jokes  unlike the three good friends who have stopped talking to me!,0.8975,120
20479, as to sleeping with whom ? you have your rocking sheets  i hope the smoothness is endulging can`t wait for my blankets),0.4404,120
4114, i was going to hidden-file it and you`re thinking about youtube? so nott! lol. hey put the phone down and more swimming,0.522,120
977," ha! thanks bryan! and don`t remind me about the state budget issues.  actually, steve only has 6 staffers in 3 offices.",0.7081,120
14129, aww...thanks! he`s the best husband ever. he really is. i`m so lucky!  hope you`re having a wonderful saturday evening!,0.9483,120
19287,"i was going to visit my sister today, but she`s grumpy.  i`ll just chill at home with the family and visit her tomorrow.",0.0,120
26450,_forward poor dead josh.  http://bit.ly/jkphn please leave your messages of condolences there. #boy #rip ||| that`s sad.,-0.8555,120
8961," awww, im so sorry hun  im sure she didn`t do it on purpose though, she seems so sweet! maybe it was a 24 hour thing? :s",0.5449,120
24942, http://onoir.com try to go if you can. i tell everyone who goes to montreal to check it out. even people who live there,0.0,120
17724,"'completely dishwasher safe, except that the pattern might come off.' blue coat humour at its best  three cheers for viz",0.9271,120
16220, flew home from london to ni to catch up with the family and caption a show ... everyone went to bed early and left me!!,0.0,120
3698,waitin for dr dee.... had lunch with my beautiful lady  before that i was on the gym ... ( yeah need to loose 10 more  ),0.5859,120
989, at first i thought bar life meant you were partying nonstop to catch up for the last 2 years...lol shoulda known better,0.6705,120
16085,"is going to have a relaxing, hot bath  goodnight for now then twits, & dont worry andy i love you more than twitter hehe",0.3045,120
16259,"hope i`m not coming down with piggy flu, eyes red. neck no longer holds up heavy head. time for sleep.  sogni d`oro all!",-0.2942,120
10470,had a nice dinner with mom! i`ve started the chicken rolls. they are going to cook overnight. the rest i`ll do tomorrow.,0.4753,120
1010, i created my account just to get a chance to chat with you (: i admire you! you`re amazing! you inspire me to write  <3,0.9652,120
17771,"spyed princess anne today, and listented to all my friends cooking up the perfect evening, working sucks for me and ob ?",0.6486,120
6172,"when i decide to be on time for something, that devil is always there to counteract! frustrating but not discouraging...",-0.6049,120
23444," marrrrrrrrrry me! <3 have fun partying tonight, have a drink for me, if only i was 18 i wud come there just to see you!",0.855,120
3648,it just thundered reallyreally loud at work and this little boy started crying  i wanted to cry too...i hate storms! wah,-0.8729,120
119,"i hate fallout 3 it keeps making me jump, i`m also low on health, money, ammo and food  don`t worry i`ll get through it.",-0.8271,120
369, u really don`t think so?  maybe ur right....lol. btw what phone u using? think u told me b4...i might have an app for u,0.0,120
19248, the 14-24 is definitely going... sold the 70-200 and 200f2 is  too heavy  think i`ll get away with the 50/85? #twedding,0.4019,120
